ts_event,publisher_id,product_id,open,high,low,close,volume
2022-12-20 00:00:00+00:00,1,20443,1753.5,1769.5,1730.5,1765.3000000000002,70941
2022-12-21 00:00:00+00:00,1,20443,1765.3000000000002,1798.2,1761.9,1791.7,58181
2022-12-22 00:00:00+00:00,1,20443,1791.8000000000002,1795.3000000000002,1734.8000000000002,1765.0,72299
2022-12-23 00:00:00+00:00,1,20443,1764.9,1778.7,1751.9,1770.9,68665
2022-12-26 00:00:00+00:00,1,20443,1772.4,1783.9,1772.4,1783.6000000000001,1953
2022-12-27 00:00:00+00:00,1,20443,1783.6000000000001,1789.6000000000001,1753.7,1760.0,53094
2022-12-28 00:00:00+00:00,1,20443,1759.9,1769.7,1731.2,1734.7,59681
2022-12-29 00:00:00+00:00,1,20443,1735.0,1781.8000000000002,1732.0,1771.8000000000002,60529
2022-12-30 00:00:00+00:00,1,20443,1771.7,1778.2,1753.4,1778.1000000000001,62421
2023-01-02 00:00:00+00:00,1,20443,1782.0,1792.5,1777.1000000000001,1779.3000000000002,2318
2023-01-03 00:00:00+00:00,1,20443,1779.2,1801.8000000000002,1745.5,1760.2,92206
2023-01-04 00:00:00+00:00,1,20443,1760.1000000000001,1794.9,1759.0,1783.1000000000001,88143
2023-01-05 00:00:00+00:00,1,20443,1783.0,1787.9,1750.5,1764.5,80074
2023-01-06 00:00:00+00:00,1,20443,1764.5,1807.9,1759.2,1801.2,87253
2023-01-08 00:00:00+00:00,1,20443,1799.4,1807.2,1799.4,1806.8000000000002,1760
2023-01-09 00:00:00+00:00,1,20443,1806.8000000000002,1829.0000000000002,1801.8000000000002,1803.2,63813
2023-01-10 00:00:00+00:00,1,20443,1803.5,1833.4,1795.6000000000001,1832.6000000000001,72990
2023-01-11 00:00:00+00:00,1,20443,1832.5000000000002,1857.0000000000002,1830.6000000000001,1854.4,57559
2023-01-12 00:00:00+00:00,1,20443,1854.4,1887.6000000000001,1843.0000000000002,1887.0000000000002,105087
2023-01-13 00:00:00+00:00,1,20443,1887.2,1900.9,1867.3000000000002,1897.1000000000001,80443
2023-01-15 00:00:00+00:00,1,20443,1899.9,1900.0000000000002,1893.7,1894.5000000000002,788
2023-01-16 00:00:00+00:00,1,20443,1894.8000000000002,1903.0000000000002,1887.9,1896.0000000000002,12837
2023-01-17 00:00:00+00:00,1,20443,1895.9,1905.5000000000002,1888.4,1890.5000000000002,65560
2023-01-18 00:00:00+00:00,1,20443,1890.4,1916.5000000000002,1862.8000000000002,1864.9,111034
2023-01-19 00:00:00+00:00,1,20443,1865.0000000000002,1865.1000000000001,1832.3000000000002,1842.9,110724
2023-01-20 00:00:00+00:00,1,20443,1842.9,1877.0000000000002,1836.2,1875.3000000000002,79981
2023-01-22 00:00:00+00:00,1,20443,1876.0000000000002,1876.9,1872.4,1873.5000000000002,768
2023-01-23 00:00:00+00:00,1,20443,1873.6000000000001,1906.4,1869.9,1896.7,75578
2023-01-24 00:00:00+00:00,1,20443,1896.6000000000001,1903.5000000000002,1882.6000000000001,1890.2,78645
2023-01-25 00:00:00+00:00,1,20443,1890.2,1902.3000000000002,1862.9,1901.2,83301
2023-01-26 00:00:00+00:00,1,20443,1901.3000000000002,1923.3000000000002,1886.7,1905.4,90949
2023-01-27 00:00:00+00:00,1,20443,1905.5000000000002,1927.0000000000002,1901.1000000000001,1918.6000000000001,79109
2023-01-29 00:00:00+00:00,1,20443,1918.8000000000002,1919.2,1913.2,1915.5000000000002,1812
2023-01-30 00:00:00+00:00,1,20443,1915.6000000000001,1919.9,1891.4,1899.9,82944
