ts_event,publisher_id,product_id,open,high,low,close,volume
2022-12-11 00:00:00+00:00,1,20332,11555.0,11573.0,11527.0,11536.0,9025
2022-12-12 00:00:00+00:00,1,20332,11536.0,11717.25,11523.0,11710.5,436311
2022-12-13 00:00:00+00:00,1,20332,11711.25,12228.25,11675.5,11839.0,587607
2022-12-14 00:00:00+00:00,1,20332,11838.25,11948.5,11611.5,11764.0,310632
2022-12-15 00:00:00+00:00,1,20332,11763.0,11779.0,11298.25,11349.25,218041
2022-12-16 00:00:00+00:00,1,20332,11350.5,11381.5,11205.5,11283.0,15233
2022-12-18 00:00:00+00:00,1,8071,11327.0,11366.25,11322.25,11352.75,16440
2022-12-19 00:00:00+00:00,1,8071,11352.75,11411.0,11131.5,11213.5,917557
2022-12-20 00:00:00+00:00,1,8071,11213.5,11247.25,11042.75,11223.25,1133448
2022-12-21 00:00:00+00:00,1,8071,11223.25,11389.75,11181.0,11352.75,957684
2022-12-22 00:00:00+00:00,1,8071,11352.75,11384.25,10870.5,11048.75,1042160
2022-12-23 00:00:00+00:00,1,8071,11048.5,11143.25,10915.75,11066.25,1019437
2022-12-26 00:00:00+00:00,1,8071,11101.75,11163.5,11101.75,11156.5,15596
2022-12-27 00:00:00+00:00,1,8071,11156.75,11184.0,10895.75,10913.0,838415
2022-12-28 00:00:00+00:00,1,8071,10913.5,10996.5,10758.25,10793.0,927601
2022-12-29 00:00:00+00:00,1,8071,10793.75,11071.5,10777.5,11022.5,768686
2022-12-30 00:00:00+00:00,1,8071,11022.75,11051.75,10855.5,11040.75,864714
2023-01-02 00:00:00+00:00,1,8071,11117.0,11151.0,11037.5,11052.75,24498
2023-01-03 00:00:00+00:00,1,8071,11052.25,11181.75,10844.25,10949.25,1062145
2023-01-04 00:00:00+00:00,1,8071,10949.0,11068.0,10863.25,10995.75,1193820
2023-01-05 00:00:00+00:00,1,8071,10995.75,11046.25,10804.75,10839.25,1113646
2023-01-06 00:00:00+00:00,1,8071,10839.5,11166.0,10751.0,11107.75,1275205
2023-01-08 00:00:00+00:00,1,8071,11128.75,11160.5,11123.25,11143.5,17219
2023-01-09 00:00:00+00:00,1,8071,11143.5,11385.5,11120.25,11174.0,1069795
2023-01-10 00:00:00+00:00,1,8071,11174.0,11289.25,11094.25,11285.0,1175006
2023-01-11 00:00:00+00:00,1,8071,11284.75,11480.0,11239.5,11474.75,968451
2023-01-12 00:00:00+00:00,1,8071,11475.0,11580.0,11288.5,11524.5,1435437
2023-01-13 00:00:00+00:00,1,8071,11524.0,11619.25,11389.5,11601.25,1030203
2023-01-15 00:00:00+00:00,1,8071,11612.5,11620.0,11582.75,11587.0,11397
2023-01-16 00:00:00+00:00,1,8071,11587.25,11638.25,11510.25,11585.5,225291
2023-01-17 00:00:00+00:00,1,8071,11585.25,11685.0,11530.0,11594.5,978292
2023-01-18 00:00:00+00:00,1,8071,11594.5,11759.5,11464.75,11479.25,1277244
2023-01-19 00:00:00+00:00,1,8071,11479.75,11486.5,11308.5,11383.75,1189421
2023-01-20 00:00:00+00:00,1,8071,11384.0,11686.0,11365.25,11676.25,1031379
2023-01-22 00:00:00+00:00,1,8071,11677.75,11687.0,11650.25,11658.25,10689
2023-01-23 00:00:00+00:00,1,8071,11658.0,11983.0,11650.75,11918.5,1076561
2023-01-24 00:00:00+00:00,1,8071,11918.5,12010.0,11821.25,11840.0,1018842
2023-01-25 00:00:00+00:00,1,8071,11840.25,11917.75,11604.5,11907.25,1230943
2023-01-26 00:00:00+00:00,1,8071,11907.75,12113.25,11879.25,12039.75,1144201
2023-01-27 00:00:00+00:00,1,8071,12039.5,12308.0,12016.0,12219.75,1138933
2023-01-29 00:00:00+00:00,1,8071,12213.25,12252.0,12191.75,12205.5,19745
